name,variation,buy_price,sell_price,size,source,filename
cello,Black,130000,32500,1x1,Nook's Cranny,FtrCello_Remake_2_0
chalkboard,Blank,2600,650,2x1,Nook's Cranny,FtrBlackboard_Remake_0_0
chalkboard,After school,2600,650,2x1,Nook's Cranny,FtrBlackboard_Remake_1_0
chalkboard,Foreign language,2600,650,2x1,Nook's Cranny,FtrBlackboard_Remake_2_0
chalkboard,Math,2600,650,2x1,Nook's Cranny,FtrBlackboard_Remake_3_0
chalkboard,Music,2600,650,2x1,Nook's Cranny,FtrBlackboard_Remake_4_0
chalkboard,Club activities,2600,650,2x1,Nook's Cranny,FtrBlackboard_Remake_5_0
chalkboard,Art,2600,650,2x1,Nook's Cranny,FtrBlackboard_Remake_6_0
champion's pennant,Red,3900,975,1x1,Nook's Cranny,FtrVictoryflag_Remake_0_0
champion's pennant,Blue,3900,975,1x1,Nook's Cranny,FtrVictoryflag_Remake_1_0
champion's pennant,Green,3900,975,1x1,Nook's Cranny,FtrVictoryflag_Remake_2_0
champion's pennant,Black,3900,975,1x1,Nook's Cranny,FtrVictoryflag_Remake_3_0
changing room,Gray,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_0_0
changing room,Gray,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_0_1
changing room,Gray,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_0_2
changing room,Gray,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_0_3
changing room,Gray,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_0_4
changing room,Gray,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_0_5
changing room,Gray,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_0_6
changing room,Gray,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_0_7
changing room,Beige,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_1_0
changing room,Beige,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_1_1
changing room,Beige,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_1_2
changing room,Beige,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_1_3
changing room,Beige,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_1_4
changing room,Beige,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_1_5
changing room,Beige,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_1_6
changing room,Beige,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_1_7
changing room,Brown,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_2_0
changing room,Brown,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_2_1
changing room,Brown,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_2_2
changing room,Brown,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_2_3
changing room,Brown,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_2_4
changing room,Brown,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_2_5
changing room,Brown,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_2_6
changing room,Brown,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_2_7
changing room,Dark brown,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_3_0
changing room,Dark brown,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_3_1
changing room,Dark brown,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_3_2
changing room,Dark brown,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_3_3
changing room,Dark brown,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_3_4
changing room,Dark brown,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_3_5
changing room,Dark brown,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_3_6
changing room,Dark brown,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_3_7
changing room,Black,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_4_0
changing room,Black,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_4_1
changing room,Black,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_4_2
changing room,Black,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_4_3
changing room,Black,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_4_4
changing room,Black,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_4_5
changing room,Black,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_4_6
changing room,Black,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_4_7
changing room,Blue,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_5_0
changing room,Blue,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_5_1
changing room,Blue,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_5_2
changing room,Blue,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_5_3
changing room,Blue,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_5_4
changing room,Blue,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_5_5
changing room,Blue,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_5_6
changing room,Blue,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_5_7
changing room,Pink,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_6_0
changing room,Pink,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_6_1
changing room,Pink,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_6_2
changing room,Pink,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_6_3
changing room,Pink,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_6_4
changing room,Pink,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_6_5
changing room,Pink,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_6_6
changing room,Pink,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_6_7
changing room,Green,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_7_0
changing room,Green,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_7_1
changing room,Green,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_7_2
changing room,Green,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_7_3
changing room,Green,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_7_4
changing room,Green,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_7_5
changing room,Green,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_7_6
changing room,Green,3700,925,1x1,Nook's Cranny,FtrFittingroom_Remake_7_7
cherry-blossom branches,NA,,4240,1.5x1.5,Crafting,FtrSakuraBranch
cherry-blossom pond stone,NA,,2700,2x1,Crafting,FtrStonewaterbowlSakura
cherry-blossom-petal pile,NA,,2000,1x1,Crafting,FtrSakuraPetal
clackercart,Natural,,960,1x1,Crafting,FtrKatakatatoy_Remake_0_0
clackercart,Colorful,,960,1x1,Crafting,FtrKatakatatoy_Remake_1_0
clackercart,Pop,,960,1x1,Crafting,FtrKatakatatoy_Remake_2_0
clackercart,Cool,,960,1x1,Crafting,FtrKatakatatoy_Remake_3_0
clackercart,Pastel,,960,1x1,Crafting,FtrKatakatatoy_Remake_4_0
clackercart,Cute,,960,1x1,Crafting,FtrKatakatatoy_Remake_5_0
claw-foot tub,White,63000,15750,2x1,Nook's Cranny,FtrBathtubCabriole_Remake_0_0
claw-foot tub,Black,63000,15750,2x1,Nook's Cranny,FtrBathtubCabriole_Remake_1_0
claw-foot tub,Red,63000,15750,2x1,Nook's Cranny,FtrBathtubCabriole_Remake_2_0
claw-foot tub,Blue,63000,15750,2x1,Nook's Cranny,FtrBathtubCabriole_Remake_3_0
claw-foot tub,Pink,63000,15750,2x1,Nook's Cranny,FtrBathtubCabriole_Remake_4_0
claw-foot tub,Yellow,63000,15750,2x1,Nook's Cranny,FtrBathtubCabriole_Remake_5_0
clay furnace,NA,3300,825,2x1,Nook's Cranny,FtrKitchenKamado
climbing wall,Natural,4300,1075,2x0.5,Nook's Cranny,FtrClimbingwall_Remake_0_0
climbing wall,Pink,4300,1075,2x0.5,Nook's Cranny,FtrClimbingwall_Remake_1_0
climbing wall,Blue,4300,1075,2x0.5,Nook's Cranny,FtrClimbingwall_Remake_2_0
climbing wall,White,4300,1075,2x0.5,Nook's Cranny,FtrClimbingwall_Remake_3_0
clothes closet,White,3100,775,1x1,Nook's Cranny,FtrFashioncase_Remake_0_0
clothes closet,Black,3100,775,1x1,Nook's Cranny,FtrFashioncase_Remake_1_0
clothes closet,Orange,3100,775,1x1,Nook's Cranny,FtrFashioncase_Remake_2_0
clothes closet,Blue,3100,775,1x1,Nook's Cranny,FtrFashioncase_Remake_3_0
clothes closet,Pink,3100,775,1x1,Nook's Cranny,FtrFashioncase_Remake_4_0
clothes closet,Light blue,3100,775,1x1,Nook's Cranny,FtrFashioncase_Remake_5_0
clothesline,NA,,100,2x0.5,Crafting,FtrClothesline_Remake_0_0
clothesline,NA,,100,2x0.5,Crafting,FtrClothesline_Remake_0_1
clothesline,NA,,100,2x0.5,Crafting,FtrClothesline_Remake_0_2
clothesline,NA,,100,2x0.5,Crafting,FtrClothesline_Remake_0_3
clothesline,NA,,100,2x0.5,Crafting,FtrClothesline_Remake_0_4
clothesline pole,Silver,1100,275,2x0.5,Nook's Cranny,FtrClotheshorse_Remake_0_0
clothesline pole,Silver,1100,275,2x0.5,Nook's Cranny,FtrClotheshorse_Remake_0_1
clothesline pole,Silver,1100,275,2x0.5,Nook's Cranny,FtrClotheshorse_Remake_0_2
clothesline pole,Silver,1100,275,2x0.5,Nook's Cranny,FtrClotheshorse_Remake_0_3
clothesline pole,Blue,1100,275,2x0.5,Nook's Cranny,FtrClotheshorse_Remake_1_0
clothesline pole,Blue,1100,275,2x0.5,Nook's Cranny,FtrClotheshorse_Remake_1_1
clothesline pole,Blue,1100,275,2x0.5,Nook's Cranny,FtrClotheshorse_Remake_1_2
clothesline pole,Blue,1100,275,2x0.5,Nook's Cranny,FtrClotheshorse_Remake_1_3
colorful wheel,Colorful numbers,2900,725,2x1,Nook's Cranny,FtrRoulette_Remake_0_0
colorful wheel,Two-toned numbers,2900,725,2x1,Nook's Cranny,FtrRoulette_Remake_1_0
colorful wheel,Win or lose,2900,725,2x1,Nook's Cranny,FtrRoulette_Remake_2_0
colorful wheel,Black & red,2900,725,2x1,Nook's Cranny,FtrRoulette_Remake_3_0
colorful wheel,Items,2900,725,2x1,Nook's Cranny,FtrRoulette_Remake_4_0
cone,Red,630,157,1x1,Nook's Cranny,FtrPylon_Remake_0_0
cone,Blue,630,157,1x1,Nook's Cranny,FtrPylon_Remake_1_0
cone,Yellow,630,157,1x1,Nook's Cranny,FtrPylon_Remake_2_0
cone,White,630,157,1x1,Nook's Cranny,FtrPylon_Remake_3_0
cone,Red stripes,630,157,1x1,Nook's Cranny,FtrPylon_Remake_4_0
cone,Green stripes,630,157,1x1,Nook's Cranny,FtrPylon_Remake_5_0
cone,Reflective stripes,630,157,1x1,Nook's Cranny,FtrPylon_Remake_6_0
cone,Caution stripes,630,157,1x1,Nook's Cranny,FtrPylon_Remake_7_0
construction sign,Ongoing work,,5000,1x1,Nook Miles Shop,FtrSignConstruction_Remake_0_0
construction sign,Ongoing work - Little bro,,5000,1x1,Nook Miles Shop,FtrSignConstruction_Remake_1_0
construction sign,Ongoing work - Big bro,,5000,1x1,Nook Miles Shop,FtrSignConstruction_Remake_2_0
construction sign,Construction ahead,,5000,1x1,Nook Miles Shop,FtrSignConstruction_Remake_3_0
construction sign,Construction warning,,5000,1x1,Nook Miles Shop,FtrSignConstruction_Remake_4_0
cosmos shower,Pink,,3050,1x1,Crafting,FtrFlowerShower_Remake_0_0
cosmos shower,Red,,3050,1x1,Crafting,FtrFlowerShower_Remake_1_0
cosmos shower,White,,3050,1x1,Crafting,FtrFlowerShower_Remake_2_0
cotton-candy stall,Pink,,15000,2x1,Nook Miles Shop,FtrCottoncandymachine_Remake_0_0
cotton-candy stall,Blue,,15000,2x1,Nook Miles Shop,FtrCottoncandymachine_Remake_1_0
cotton-candy stall,Black,,15000,2x1,Nook Miles Shop,FtrCottoncandymachine_Remake_2_0
crescent-moon chair,Yellow,,8500,2x1,Crafting,FtrStarMoonChairL_Remake_0_0
crescent-moon chair,Green,,8500,2x1,Crafting,FtrStarMoonChairL_Remake_1_0
crescent-moon chair,Blue,,8500,2x1,Crafting,FtrStarMoonChairL_Remake_2_0
crescent-moon chair,Purple,,8500,2x1,Crafting,FtrStarMoonChairL_Remake_3_0
crescent-moon chair,Pink,,8500,2x1,Crafting,FtrStarMoonChairL_Remake_4_0
crescent-moon chair,Orange,,8500,2x1,Crafting,FtrStarMoonChairL_Remake_5_0
crescent-moon chair,White,,8500,2x1,Crafting,FtrStarMoonChairL_Remake_6_0
crewed spaceship,NA,,20000,2x2,Crafting,FtrSpacecraft
cute bed,White,12000,3000,2x2,Nook's Cranny,FtrCuteBedW_Remake_0_0
cute bed,Sky blue,12000,3000,2x2,Nook's Cranny,FtrCuteBedW_Remake_1_0
cute bed,Yellow,12000,3000,2x2,Nook's Cranny,FtrCuteBedW_Remake_2_0
cute bed,Red,12000,3000,2x2,Nook's Cranny,FtrCuteBedW_Remake_3_0
cute bed,Blue,12000,3000,2x2,Nook's Cranny,FtrCuteBedW_Remake_4_0
cute chair,White,4300,1075,1x1,Nook's Cranny,FtrCuteChairS_Remake_0_0
cute chair,Sky blue,4300,1075,1x1,Nook's Cranny,FtrCuteChairS_Remake_1_0
cute chair,Yellow,4300,1075,1x1,Nook's Cranny,FtrCuteChairS_Remake_2_0
cute chair,Red,4300,1075,1x1,Nook's Cranny,FtrCuteChairS_Remake_3_0
cute chair,Blue,4300,1075,1x1,Nook's Cranny,FtrCuteChairS_Remake_4_0
cute DIY table,White,7000,1750,2x1,Nook's Cranny,FtrCuteWorkbench_Remake_0_0
cute DIY table,Sky blue,7000,1750,2x1,Nook's Cranny,FtrCuteWorkbench_Remake_1_0
cute DIY table,Yellow,7000,1750,2x1,Nook's Cranny,FtrCuteWorkbench_Remake_2_0
cute DIY table,Red,7000,1750,2x1,Nook's Cranny,FtrCuteWorkbench_Remake_3_0
cute DIY table,Blue,7000,1750,2x1,Nook's Cranny,FtrCuteWorkbench_Remake_4_0
cute floor lamp,White,3500,875,1x1,Nook's Cranny,FtrCuteLamp_Remake_0_0
cute floor lamp,Sky blue,3500,875,1x1,Nook's Cranny,FtrCuteLamp_Remake_1_0
cute floor lamp,Yellow,3500,875,1x1,Nook's Cranny,FtrCuteLamp_Remake_2_0
cute floor lamp,Red,3500,875,1x1,Nook's Cranny,FtrCuteLamp_Remake_3_0
cute floor lamp,Blue,3500,875,1x1,Nook's Cranny,FtrCuteLamp_Remake_4_0
cute sofa,White,9600,2400,2x1,Nook's Cranny,FtrCuteChairL_Remake_0_0
cute sofa,Sky blue,9600,2400,2x1,Nook's Cranny,FtrCuteChairL_Remake_1_0
cute sofa,Yellow,9600,2400,2x1,Nook's Cranny,FtrCuteChairL_Remake_2_0
cute sofa,Red,9600,2400,2x1,Nook's Cranny,FtrCuteChairL_Remake_3_0
cute sofa,Blue,9600,2400,2x1,Nook's Cranny,FtrCuteChairL_Remake_4_0
cute tea table,White,3000,750,1x1,Nook's Cranny,FtrCuteTableS_Remake_0_0
cute tea table,Sky blue,3000,750,1x1,Nook's Cranny,FtrCuteTableS_Remake_1_0
cute tea table,Yellow,3000,750,1x1,Nook's Cranny,FtrCuteTableS_Remake_2_0
cute tea table,Red,3000,750,1x1,Nook's Cranny,FtrCuteTableS_Remake_3_0
cute tea table,Blue,3000,750,1x1,Nook's Cranny,FtrCuteTableS_Remake_4_0
cute vanity,White,5400,1350,1x1,Nook's Cranny,FtrCuteDresser_Remake_0_0
cute vanity,Sky blue,5400,1350,1x1,Nook's Cranny,FtrCuteDresser_Remake_1_0
cute vanity,Yellow,5400,1350,1x1,Nook's Cranny,FtrCuteDresser_Remake_2_0
cute vanity,Red,5400,1350,1x1,Nook's Cranny,FtrCuteDresser_Remake_3_0
cute vanity,Blue,5400,1350,1x1,Nook's Cranny,FtrCuteDresser_Remake_4_0
cute wardrobe,White,7300,1825,1x1,Nook's Cranny,FtrCuteClosetLR_Remake_0_0
cute wardrobe,Sky blue,7300,1825,1x1,Nook's Cranny,FtrCuteClosetLR_Remake_1_0
cute wardrobe,Yellow,7300,1825,1x1,Nook's Cranny,FtrCuteClosetLR_Remake_2_0
cute wardrobe,Red,7300,1825,1x1,Nook's Cranny,FtrCuteClosetLR_Remake_3_0
cute wardrobe,Blue,7300,1825,1x1,Nook's Cranny,FtrCuteClosetLR_Remake_4_0
cypress bathtub,Light wood,13000,3250,2x2,Nook's Cranny,FtrBathHinoki_Remake_0_0
cypress bathtub,Natural wood,13000,3250,2x2,Nook's Cranny,FtrBathHinoki_Remake_1_0
cypress bathtub,Dark wood,13000,3250,2x2,Nook's Cranny,FtrBathHinoki_Remake_2_0
cypress plant,Brown,1000,250,1x1,Nook's Cranny,FtrPlantGoldcrest_Remake_0_0
cypress plant,Blue,1000,250,1x1,Nook's Cranny,FtrPlantGoldcrest_Remake_1_0
cypress plant,Yellow,1000,250,1x1,Nook's Cranny,FtrPlantGoldcrest_Remake_2_0
cypress plant,Black,1000,250,1x1,Nook's Cranny,FtrPlantGoldcrest_Remake_3_0
cypress plant,White,1000,250,1x1,Nook's Cranny,FtrPlantGoldcrest_Remake_4_0
dartboard,NA,5200,1300,1x1,Nook's Cranny,FtrDarts
deer scare,Green bamboo,,1740,1x1,Crafting,FtrShishiodoshi_Remake_0_0
deer scare,Dried bamboo,,1740,1x1,Crafting,FtrShishiodoshi_Remake_1_0
deer scare,Smoke-cured bamboo,,1740,1x1,Crafting,FtrShishiodoshi_Remake_2_0
deluxe washer,White,76000,19000,1x1,Nook's Cranny,FtrWashingmachineDrum_Remake_0_0
deluxe washer,Black,76000,19000,1x1,Nook's Cranny,FtrWashingmachineDrum_Remake_1_0
deluxe washer,Blue,76000,19000,1x1,Nook's Cranny,FtrWashingmachineDrum_Remake_2_0
deluxe washer,Red,76000,19000,1x1,Nook's Cranny,FtrWashingmachineDrum_Remake_3_0
deluxe washer,Yellow,76000,19000,1x1,Nook's Cranny,FtrWashingmachineDrum_Remake_4_0
deluxe washer,Pink,76000,19000,1x1,Nook's Cranny,FtrWashingmachineDrum_Remake_5_0
den chair,Black,8700,2175,1x1,Nook's Cranny,FtrDrawingChair_Remake_0_0
den chair,White,8700,2175,1x1,Nook's Cranny,FtrDrawingChair_Remake_1_0
den chair,Camel,8700,2175,1x1,Nook's Cranny,FtrDrawingChair_Remake_2_0
den chair,Brown,8700,2175,1x1,Nook's Cranny,FtrDrawingChair_Remake_3_0
den chair,Green,8700,2175,1x1,Nook's Cranny,FtrDrawingChair_Remake_4_0
den chair,Red,8700,2175,1x1,Nook's Cranny,FtrDrawingChair_Remake_5_0
den desk,Dark wood,10000,2500,2x1,Nook's Cranny,FtrDrawingTable_Remake_0_0
den desk,Brown wood,10000,2500,2x1,Nook's Cranny,FtrDrawingTable_Remake_1_0
den desk,Red wood,10000,2500,2x1,Nook's Cranny,FtrDrawingTable_Remake_2_0
den desk,Natural wood,10000,2500,2x1,Nook's Cranny,FtrDrawingTable_Remake_3_0
den desk,White,10000,2500,2x1,Nook's Cranny,FtrDrawingTable_Remake_4_0
destinations signpost,Natural,,1440,1.5x1.5,Crafting,FtrSignpostWorld_Remake_0_0
destinations signpost,White,,1440,1.5x1.5,Crafting,FtrSignpostWorld_Remake_1_0
destinations signpost,Black,,1440,1.5x1.5,Crafting,FtrSignpostWorld_Remake_2_0
destinations signpost,Colorful,,1440,1.5x1.5,Crafting,FtrSignpostWorld_Remake_3_0
destinations signpost,Marine,,1440,1.5x1.5,Crafting,FtrSignpostWorld_Remake_4_0
destinations signpost,Old,,1440,1.5x1.5,Crafting,FtrSignpostWorld_Remake_5_0
digital scale,White,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_0_0
digital scale,White,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_0_1
digital scale,White,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_0_2
digital scale,White,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_0_3
digital scale,White,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_0_4
digital scale,Black,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_1_0
digital scale,Black,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_1_1
digital scale,Black,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_1_2
digital scale,Black,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_1_3
digital scale,Black,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_1_4
digital scale,Red,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_2_0
digital scale,Red,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_2_1
digital scale,Red,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_2_2
digital scale,Red,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_2_3
digital scale,Red,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_2_4
digital scale,Blue,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_3_0
digital scale,Blue,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_3_1
digital scale,Blue,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_3_2
digital scale,Blue,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_3_3
digital scale,Blue,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_3_4
digital scale,Yellow,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_4_0
digital scale,Yellow,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_4_1
digital scale,Yellow,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_4_2
digital scale,Yellow,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_4_3
digital scale,Yellow,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_4_4
digital scale,Green,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_5_0
digital scale,Green,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_5_1
digital scale,Green,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_5_2
digital scale,Green,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_5_3
digital scale,Green,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_5_4
digital scale,Brown,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_6_0
digital scale,Brown,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_6_1
digital scale,Brown,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_6_2
digital scale,Brown,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_6_3
digital scale,Brown,930,232,1x1,Nook's Cranny,FtrWeightscale_Remake_6_4
diner chair,Red,1600,400,1x1,Nook's Cranny,FtrAmeretroChairS_Remake_0_0
diner chair,Blue,1600,400,1x1,Nook's Cranny,FtrAmeretroChairS_Remake_1_0
diner chair,Yellow,1600,400,1x1,Nook's Cranny,FtrAmeretroChairS_Remake_2_0
diner chair,Aquamarine,1600,400,1x1,Nook's Cranny,FtrAmeretroChairS_Remake_3_0
diner chair,Pink,1600,400,1x1,Nook's Cranny,FtrAmeretroChairS_Remake_4_0
diner chair,Cream,1600,400,1x1,Nook's Cranny,FtrAmeretroChairS_Remake_5_0
diner chair,Black,1600,400,1x1,Nook's Cranny,FtrAmeretroChairS_Remake_6_0
diner counter chair,Red,1100,275,1x1,Nook's Cranny,FtrAmeretroCounterchair_Remake_0_0
diner counter chair,Blue,1100,275,1x1,Nook's Cranny,FtrAmeretroCounterchair_Remake_1_0
diner counter chair,Yellow,1100,275,1x1,Nook's Cranny,FtrAmeretroCounterchair_Remake_2_0
diner counter chair,Aquamarine,1100,275,1x1,Nook's Cranny,FtrAmeretroCounterchair_Remake_3_0
diner counter chair,Pink,1100,275,1x1,Nook's Cranny,FtrAmeretroCounterchair_Remake_4_0
diner counter chair,Cream,1100,275,1x1,Nook's Cranny,FtrAmeretroCounterchair_Remake_5_0
diner counter chair,Black,1100,275,1x1,Nook's Cranny,FtrAmeretroCounterchair_Remake_6_0
diner counter table,Red,6000,1500,2x1,Nook's Cranny,FtrAmeretroCounter_Remake_0_0
diner counter table,Blue,6000,1500,2x1,Nook's Cranny,FtrAmeretroCounter_Remake_1_0
diner counter table,Yellow,6000,1500,2x1,Nook's Cranny,FtrAmeretroCounter_Remake_2_0
diner counter table,Aquamarine,6000,1500,2x1,Nook's Cranny,FtrAmeretroCounter_Remake_3_0
diner counter table,Pink,6000,1500,2x1,Nook's Cranny,FtrAmeretroCounter_Remake_4_0
diner counter table,Cream,6000,1500,2x1,Nook's Cranny,FtrAmeretroCounter_Remake_5_0
diner counter table,Black,6000,1500,2x1,Nook's Cranny,FtrAmeretroCounter_Remake_6_0
diner dining table,Red,6400,1600,2x2,Nook's Cranny,FtrAmeretroTableM_Remake_0_0
diner dining table,Blue,6400,1600,2x2,Nook's Cranny,FtrAmeretroTableM_Remake_1_0
diner dining table,Yellow,6400,1600,2x2,Nook's Cranny,FtrAmeretroTableM_Remake_2_0
diner dining table,Aquamarine,6400,1600,2x2,Nook's Cranny,FtrAmeretroTableM_Remake_3_0
diner dining table,Pink,6400,1600,2x2,Nook's Cranny,FtrAmeretroTableM_Remake_4_0
diner dining table,Cream,6400,1600,2x2,Nook's Cranny,FtrAmeretroTableM_Remake_5_0
diner dining table,Black,6400,1600,2x2,Nook's Cranny,FtrAmeretroTableM_Remake_6_0
diner mini table,Red,1600,400,1x1,Nook's Cranny,FtrAmeretroTableS_Remake_0_0
diner mini table,Blue,1600,400,1x1,Nook's Cranny,FtrAmeretroTableS_Remake_1_0
diner mini table,Yellow,1600,400,1x1,Nook's Cranny,FtrAmeretroTableS_Remake_2_0
diner mini table,Aquamarine,1600,400,1x1,Nook's Cranny,FtrAmeretroTableS_Remake_3_0
diner mini table,Pink,1600,400,1x1,Nook's Cranny,FtrAmeretroTableS_Remake_4_0
diner mini table,Cream,1600,400,1x1,Nook's Cranny,FtrAmeretroTableS_Remake_5_0
diner mini table,Black,1600,400,1x1,Nook's Cranny,FtrAmeretroTableS_Remake_6_0
diner neon sign,Red,3900,975,2x1,Nook's Cranny,FtrAmeretroNeon_Remake_0_0
diner neon sign,Orange,3900,975,2x1,Nook's Cranny,FtrAmeretroNeon_Remake_1_0
diner neon sign,Green,3900,975,2x1,Nook's Cranny,FtrAmeretroNeon_Remake_2_0
diner neon sign,Purple,3900,975,2x1,Nook's Cranny,FtrAmeretroNeon_Remake_3_0
diner neon sign,Blue,3900,975,2x1,Nook's Cranny,FtrAmeretroNeon_Remake_4_0
diner sofa,Red,3500,875,2x1,Nook's Cranny,FtrAmeretroChairL_Remake_0_0
diner sofa,Blue,3500,875,2x1,Nook's Cranny,FtrAmeretroChairL_Remake_1_0
diner sofa,Yellow,3500,875,2x1,Nook's Cranny,FtrAmeretroChairL_Remake_2_0
diner sofa,Aquamarine,3500,875,2x1,Nook's Cranny,FtrAmeretroChairL_Remake_3_0
diner sofa,Pink,3500,875,2x1,Nook's Cranny,FtrAmeretroChairL_Remake_4_0
